per_idx,date,cat_idx,dt_idx,prefix,suffix,variable,geo_idx,geoID,is_adj1,is_adj,val
420,12/1/1997,1,6,AVERAG,_SOLD,AVERAG_SOLD,1,US,0,False,175800
420,12/1/1997,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,145900
420,12/1/1997,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,19
420,12/1/1997,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,17
420,12/1/1997,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,14
420,12/1/1997,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,51
420,12/1/1997,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,793
420,12/1/1997,1,1,TOTAL,_SOLD,TOTAL_SOLD,2,NE,0,False,5
420,12/1/1997,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,2,NE,1,True,76
420,12/1/1997,1,1,TOTAL,_SOLD,TOTAL_SOLD,3,MW,0,False,9
420,12/1/1997,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,3,MW,1,True,157
420,12/1/1997,1,1,TOTAL,_SOLD,TOTAL_SOLD,4,SO,0,False,24
420,12/1/1997,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,4,SO,1,True,354
420,12/1/1997,1,1,TOTAL,_SOLD,TOTAL_SOLD,5,WE,0,False,13
420,12/1/1997,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,5,WE,1,True,205
420,12/1/1997,3,8,MMTHS,_FORSALE,MMTHS_FORSALE,1,US,0,False,4.3
420,12/1/1997,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,5.7
420,12/1/1997,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,4.4
420,12/1/1997,3,2,NOTSTD,_FORSALE,NOTSTD_FORSALE,1,US,0,False,34
420,12/1/1997,3,3,UNDERC,_FORSALE,UNDERC_FORSALE,1,US,0,False,161
420,12/1/1997,3,4,COMPED,_FORSALE,COMPED_FORSALE,1,US,0,False,92
420,12/1/1997,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,287
420,12/1/1997,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,281
420,12/1/1997,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,2,NE,0,False,26
420,12/1/1997,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,3,MW,0,False,65
420,12/1/1997,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,4,SO,0,False,127
420,12/1/1997,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,5,WE,0,False,69
421,1/1/1998,1,6,AVERAG,_SOLD,AVERAG_SOLD,1,US,0,False,178600
421,1/1/1998,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,148000
421,1/1/1998,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,25
421,1/1/1998,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,22
421,1/1/1998,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,18
421,1/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,64
421,1/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,872
421,1/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,2,NE,0,False,5
421,1/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,2,NE,1,True,73
421,1/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,3,MW,0,False,10
421,1/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,3,MW,1,True,166
421,1/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,4,SO,0,False,32
421,1/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,4,SO,1,True,413
421,1/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,5,WE,0,False,17
421,1/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,5,WE,1,True,220
421,1/1/1998,3,8,MMTHS,_FORSALE,MMTHS_FORSALE,1,US,0,False,4.9
421,1/1/1998,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,4.4
421,1/1/1998,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,4
421,1/1/1998,3,2,NOTSTD,_FORSALE,NOTSTD_FORSALE,1,US,0,False,35
421,1/1/1998,3,3,UNDERC,_FORSALE,UNDERC_FORSALE,1,US,0,False,161
421,1/1/1998,3,4,COMPED,_FORSALE,COMPED_FORSALE,1,US,0,False,86
421,1/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,282
421,1/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,282
421,1/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,2,NE,0,False,27
421,1/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,3,MW,0,False,62
421,1/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,4,SO,0,False,126
421,1/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,5,WE,0,False,67
422,2/1/1998,1,6,AVERAG,_SOLD,AVERAG_SOLD,1,US,0,False,181600
422,2/1/1998,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,156000
422,2/1/1998,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,30
422,2/1/1998,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,26
422,2/1/1998,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,19
422,2/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,75
422,2/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,866
422,2/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,2,NE,0,False,8
422,2/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,2,NE,1,True,90
422,2/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,3,MW,0,False,15
422,2/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,3,MW,1,True,187
422,2/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,4,SO,0,False,30
422,2/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,4,SO,1,True,348
422,2/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,5,WE,0,False,22
422,2/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,5,WE,1,True,241
422,2/1/1998,3,8,MMTHS,_FORSALE,MMTHS_FORSALE,1,US,0,False,5.3
422,2/1/1998,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,3.7
422,2/1/1998,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,3.9
422,2/1/1998,3,2,NOTSTD,_FORSALE,NOTSTD_FORSALE,1,US,0,False,35
422,2/1/1998,3,3,UNDERC,_FORSALE,UNDERC_FORSALE,1,US,0,False,157
422,2/1/1998,3,4,COMPED,_FORSALE,COMPED_FORSALE,1,US,0,False,85
422,2/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,277
422,2/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,281
422,2/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,2,NE,0,False,25
422,2/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,3,MW,0,False,61
422,2/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,4,SO,0,False,128
422,2/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,5,WE,0,False,63
423,3/1/1998,1,6,AVERAG,_SOLD,AVERAG_SOLD,1,US,0,False,178500
423,3/1/1998,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,152700
423,3/1/1998,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,31
423,3/1/1998,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,30
423,3/1/1998,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,20
423,3/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,81
423,3/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,836
423,3/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,2,NE,0,False,8
423,3/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,2,NE,1,True,87
423,3/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,3,MW,0,False,18
423,3/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,3,MW,1,True,178
423,3/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,4,SO,0,False,34
423,3/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,4,SO,1,True,354
423,3/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,5,WE,0,False,21
423,3/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,5,WE,1,True,217
423,3/1/1998,3,8,MMTHS,_FORSALE,MMTHS_FORSALE,1,US,0,False,5.8
423,3/1/1998,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,3.5
423,3/1/1998,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,4.1
423,3/1/1998,3,2,NOTSTD,_FORSALE,NOTSTD_FORSALE,1,US,0,False,36
423,3/1/1998,3,3,UNDERC,_FORSALE,UNDERC_FORSALE,1,US,0,False,164
423,3/1/1998,3,4,COMPED,_FORSALE,COMPED_FORSALE,1,US,0,False,81
423,3/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,281
423,3/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,284
423,3/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,2,NE,0,False,24
423,3/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,3,MW,0,False,59
423,3/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,4,SO,0,False,132
423,3/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,5,WE,0,False,67
424,4/1/1998,1,6,AVERAG,_SOLD,AVERAG_SOLD,1,US,0,False,176700
424,4/1/1998,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,148000
424,4/1/1998,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,31
424,4/1/1998,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,31
424,4/1/1998,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,20
424,4/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,82
424,4/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,866
424,4/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,2,NE,0,False,8
424,4/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,2,NE,1,True,87
424,4/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,3,MW,0,False,16
424,4/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,3,MW,1,True,151
424,4/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,4,SO,0,False,37
424,4/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,4,SO,1,True,401
424,4/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,5,WE,0,False,22
424,4/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,5,WE,1,True,226
424,4/1/1998,3,8,MMTHS,_FORSALE,MMTHS_FORSALE,1,US,0,False,5.9
424,4/1/1998,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,3.5
424,4/1/1998,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,4
424,4/1/1998,3,2,NOTSTD,_FORSALE,NOTSTD_FORSALE,1,US,0,False,38
424,4/1/1998,3,3,UNDERC,_FORSALE,UNDERC_FORSALE,1,US,0,False,168
424,4/1/1998,3,4,COMPED,_FORSALE,COMPED_FORSALE,1,US,0,False,80
424,4/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,286
424,4/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,287
424,4/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,2,NE,0,False,24
424,4/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,3,MW,0,False,61
424,4/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,4,SO,0,False,133
424,4/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,5,WE,0,False,68
425,5/1/1998,1,6,AVERAG,_SOLD,AVERAG_SOLD,1,US,0,False,183500
425,5/1/1998,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,153200
425,5/1/1998,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,31
425,5/1/1998,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,34
425,5/1/1998,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,17
425,5/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,82
425,5/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,887
425,5/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,2,NE,0,False,9
425,5/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,2,NE,1,True,95
425,5/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,3,MW,0,False,14
425,5/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,3,MW,1,True,147
425,5/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,4,SO,0,False,34
425,5/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,4,SO,1,True,374
425,5/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,5,WE,0,False,25
425,5/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,5,WE,1,True,270
425,5/1/1998,3,8,MMTHS,_FORSALE,MMTHS_FORSALE,1,US,0,False,5.5
425,5/1/1998,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,3.5
425,5/1/1998,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,3.9
425,5/1/1998,3,2,NOTSTD,_FORSALE,NOTSTD_FORSALE,1,US,0,False,37
425,5/1/1998,3,3,UNDERC,_FORSALE,UNDERC_FORSALE,1,US,0,False,166
425,5/1/1998,3,4,COMPED,_FORSALE,COMPED_FORSALE,1,US,0,False,81
425,5/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,284
425,5/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,287
425,5/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,2,NE,0,False,23
425,5/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,3,MW,0,False,61
425,5/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,4,SO,0,False,134
425,5/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,5,WE,0,False,65
426,6/1/1998,1,6,AVERAG,_SOLD,AVERAG_SOLD,1,US,0,False,175900
426,6/1/1998,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,148000
426,6/1/1998,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,31
426,6/1/1998,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,31
426,6/1/1998,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,21
426,6/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,83
426,6/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,923
426,6/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,2,NE,0,False,8
426,6/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,2,NE,1,True,82
426,6/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,3,MW,0,False,17
426,6/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,3,MW,1,True,173
426,6/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,4,SO,0,False,39
426,6/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,4,SO,1,True,433
426,6/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,5,WE,0,False,21
426,6/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,5,WE,1,True,235
426,6/1/1998,3,8,MMTHS,_FORSALE,MMTHS_FORSALE,1,US,0,False,5.3
426,6/1/1998,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,3.4
426,6/1/1998,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,3.8
426,6/1/1998,3,2,NOTSTD,_FORSALE,NOTSTD_FORSALE,1,US,0,False,37
426,6/1/1998,3,3,UNDERC,_FORSALE,UNDERC_FORSALE,1,US,0,False,173
426,6/1/1998,3,4,COMPED,_FORSALE,COMPED_FORSALE,1,US,0,False,77
426,6/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,287
426,6/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,286
426,6/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,2,NE,0,False,23
426,6/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,3,MW,0,False,63
426,6/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,4,SO,0,False,134
426,6/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,5,WE,0,False,68
427,7/1/1998,1,6,AVERAG,_SOLD,AVERAG_SOLD,1,US,0,False,179800
427,7/1/1998,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,149900
427,7/1/1998,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,24
427,7/1/1998,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,30
427,7/1/1998,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,21
427,7/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,75
427,7/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,876
427,7/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,2,NE,0,False,6
427,7/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,2,NE,1,True,72
427,7/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,3,MW,0,False,13
427,7/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,3,MW,1,True,160
427,7/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,4,SO,0,False,35
427,7/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,4,SO,1,True,408
427,7/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,5,WE,0,False,20
427,7/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,5,WE,1,True,237
427,7/1/1998,3,8,MMTHS,_FORSALE,MMTHS_FORSALE,1,US,0,False,5.1
427,7/1/1998,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,3.8
427,7/1/1998,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,4
427,7/1/1998,3,2,NOTSTD,_FORSALE,NOTSTD_FORSALE,1,US,0,False,39
427,7/1/1998,3,3,UNDERC,_FORSALE,UNDERC_FORSALE,1,US,0,False,171
427,7/1/1998,3,4,COMPED,_FORSALE,COMPED_FORSALE,1,US,0,False,75
427,7/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,284
427,7/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,285
427,7/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,2,NE,0,False,23
427,7/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,3,MW,0,False,61
427,7/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,4,SO,0,False,130
427,7/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,5,WE,0,False,70
428,8/1/1998,1,6,AVERAG,_SOLD,AVERAG_SOLD,1,US,0,False,186500
428,8/1/1998,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,154900
428,8/1/1998,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,25
428,8/1/1998,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,32
428,8/1/1998,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,19
428,8/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,75
428,8/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,846
428,8/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,2,NE,0,False,7
428,8/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,2,NE,1,True,77
428,8/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,3,MW,0,False,13
428,8/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,3,MW,1,True,149
428,8/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,4,SO,0,False,34
428,8/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,4,SO,1,True,378
428,8/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,5,WE,0,False,21
428,8/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,5,WE,1,True,243
428,8/1/1998,3,8,MMTHS,_FORSALE,MMTHS_FORSALE,1,US,0,False,5.2
428,8/1/1998,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,3.8
428,8/1/1998,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,4.1
428,8/1/1998,3,2,NOTSTD,_FORSALE,NOTSTD_FORSALE,1,US,0,False,37
428,8/1/1998,3,3,UNDERC,_FORSALE,UNDERC_FORSALE,1,US,0,False,172
428,8/1/1998,3,4,COMPED,_FORSALE,COMPED_FORSALE,1,US,0,False,74
428,8/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,283
428,8/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,286
428,8/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,2,NE,0,False,23
428,8/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,3,MW,0,False,60
428,8/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,4,SO,0,False,131
428,8/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,5,WE,0,False,69
429,9/1/1998,1,6,AVERAG,_SOLD,AVERAG_SOLD,1,US,0,False,182700
429,9/1/1998,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,155000
429,9/1/1998,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,25
429,9/1/1998,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,26
429,9/1/1998,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,18
429,9/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,68
429,9/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,864
429,9/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,2,NE,0,False,7
429,9/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,2,NE,1,True,78
429,9/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,3,MW,0,False,13
429,9/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,3,MW,1,True,175
429,9/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,4,SO,0,False,30
429,9/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,4,SO,1,True,382
429,9/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,5,WE,0,False,18
429,9/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,5,WE,1,True,228
429,9/1/1998,3,8,MMTHS,_FORSALE,MMTHS_FORSALE,1,US,0,False,5.2
429,9/1/1998,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,4.3
429,9/1/1998,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,4.1
429,9/1/1998,3,2,NOTSTD,_FORSALE,NOTSTD_FORSALE,1,US,0,False,39
429,9/1/1998,3,3,UNDERC,_FORSALE,UNDERC_FORSALE,1,US,0,False,177
429,9/1/1998,3,4,COMPED,_FORSALE,COMPED_FORSALE,1,US,0,False,75
429,9/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,291
429,9/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,289
429,9/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,2,NE,0,False,24
429,9/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,3,MW,0,False,61
429,9/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,4,SO,0,False,137
429,9/1/1998,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,5,WE,0,False,69
430,10/1/1998,1,6,AVERAG,_SOLD,AVERAG_SOLD,1,US,0,False,182800
430,10/1/1998,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,154500
430,10/1/1998,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,23
430,10/1/1998,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,27
430,10/1/1998,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,19
430,10/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,69
430,10/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,893
430,10/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,2,NE,0,False,6
430,10/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,2,NE,1,True,77
430,10/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,3,MW,0,False,13
430,10/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,3,MW,1,True,159
430,10/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,4,SO,0,False,31
430,10/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,4,SO,1,True,399
430,10/1/1998,1,1,TOTAL,_SOLD,TOTAL_SOLD,5,WE,0,False,20
430,10/1/1998,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,5,WE,1,True,258
430,10/1/1998,3,8,MMTHS,_FORSALE,MMTHS_FORSALE,1,US,0,False,4.8
430,10/1/1998,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,4.3
430,10/1/1998,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,4
430,10/1/1998,3,2,NOTSTD,_FORSALE,NOTSTD_FORSALE,1,US,0,False,39
430,10/1/1998,3,3,UNDERC,_FORSALE,UNDERC_FORSALE,1,US,0,False,181
